anime_id,source_type,score,popularity_rank,members_count,favorites_count,total_count,emotion
3367,Original,6.83,9147,2448,2,2448,joy
7435,Game,6.63,9152,2444,4,2444,sadness
2463,Manga,7.25,9155,2448,20,2448,anger
2423,Manga,6.08,9159,2438,3,2438,anger
3334,Visual novel,5.61,9160,2440,2,2440,joy
1884,Original,6.24,9168,2427,2,2427,joy
11915,Original,3.17,9171,2422,0,2422,sadness
2576,Book,6.76,9175,2417,6,2417,sadness
30358,Original,5.6,9178,2416,0,2416,sadness
1411,Original,5.67,9179,2415,7,2415,fear
12865,Other,5.05,9181,2415,9,2415,love
1774,Original,7.06,9182,2413,1,2413,anger
2715,Novel,6.83,9188,2407,8,2407,sadness
44040,Other,5.22,9190,2408,4,2408,joy
5330,Game,4.5,9198,2400,1,2400,anger
39277,Game,6.26,9202,2409,2,2409,sadness
2380,Visual novel,5.67,9203,2394,1,2394,joy
2434,Visual novel,5.92,9204,2394,4,2394,sadness
34244,Manga,6.93,9205,2404,0,2404,anger
6131,Original,4.96,9206,2393,1,2393,joy
1770,Visual novel,5.75,9208,2383,1,2383,joy
6096,Manga,6.48,9213,2381,3,2381,joy
33339,Web manga,6.27,9215,2384,6,2384,sadness
6721,Original,5.67,9216,2377,2,2377,fear
13715,Manga,3.61,9218,2378,9,2378,love
2552,Manga,6.25,9222,2373,8,2373,joy
3569,Original,5.6,9224,2374,7,2374,anger
2040,Original,6.74,9225,2375,6,2375,joy
6076,Manga,5.52,9226,2370,3,2370,sadness
23499,Manga,6.47,9228,2370,2,2370,fear
3245,Manga,7.42,9230,2365,6,2365,sadness
4009,Original,5.84,9231,2362,3,2362,sadness
35774,Original,7.18,9233,2361,3,2361,joy
11689,Original,3.39,9236,2360,4,2360,anger
5173,Visual novel,5.68,9237,2359,3,2359,fear
13917,Original,4.99,9240,2358,1,2358,joy
1236,Original,7.0,9243,2351,14,2351,sadness
3754,Original,7.07,9247,2353,5,2353,sadness
7485,Other,4.61,9248,2352,1,2352,joy
7643,Original,6.56,9250,2353,9,2353,fear
33391,Game,5.52,9253,2356,1,2356,fear
2128,Original,6.4,9255,2351,2,2351,fear
1393,Original,7.52,9258,2346,11,2346,fear
2913,Novel,7.1,9260,2345,4,2345,anger
3833,Original,6.07,9262,2345,5,2345,joy
4444,Original,5.91,9264,2345,1,2345,fear
6184,Manga,5.25,9270,2336,4,2336,anger
3557,Original,5.94,9271,2336,4,2336,fear
4854,Manga,6.39,9272,2333,2,2333,fear
2015,Visual novel,6.02,9274,2331,0,2331,surprise
3021,Manga,6.4,9276,2329,7,2329,joy
1392,Original,7.41,9281,2325,8,2325,fear
215,Visual novel,6.25,9284,2327,3,2327,joy
33661,Manga,6.71,9286,2325,6,2325,anger
3543,Visual novel,5.84,9287,2318,2,2318,joy
2207,Manga,6.41,9289,2319,4,2319,fear
1763,Manga,5.74,9290,2319,4,2319,anger
23171,Visual novel,4.97,9291,2321,1,2321,joy
14913,Card game,6.67,9293,2313,4,2313,anger
13955,Original,6.29,9297,2310,0,2310,joy
1038,Visual novel,5.81,9303,2302,2,2302,sadness
3566,Manga,5.13,9306,2297,1,2297,joy
7308,Novel,7.16,9307,2296,3,2296,fear
2565,Manga,6.31,9310,2293,6,2293,joy
2894,Visual novel,5.31,9311,2290,4,2290,joy
6902,Novel,6.64,9314,2289,5,2289,sadness
5440,Original,7.08,9321,2285,9,2285,joy
36194,Original,6.48,9327,2285,1,2285,anger
5585,Original,6.2,9329,2275,4,2275,joy
1405,Novel,5.91,9333,2273,2,2273,joy
214,Visual novel,6.16,9335,2272,5,2272,love
23943,Novel,6.49,9341,2275,1,2275,fear
3597,Manga,5.24,9343,2267,0,2267,fear
2056,Manga,5.35,9344,2267,2,2267,anger
3561,Original,6.96,9345,2265,15,2265,joy
34754,Original,6.86,9347,2279,10,2279,joy
4378,Original,5.69,9350,2261,4,2261,love
7475,Manga,5.02,9351,2260,0,2260,love
10055,Manga,6.5,9353,2259,1,2259,anger
4617,Novel,6.22,9356,2260,3,2260,fear
33149,Manga,6.7,9357,2265,4,2265,joy
1395,Original,7.62,9360,2257,11,2257,anger
1955,Book,5.96,9361,2256,0,2256,joy
11569,Original,7.11,9363,2253,2,2253,joy
3580,Visual novel,5.63,9365,2252,4,2252,fear
1394,Original,7.48,9366,2252,9,2252,sadness
1708,Manga,5.21,9367,2252,0,2252,anger
2483,Visual novel,5.89,9369,2247,1,2247,anger
41842,Manga,7.17,9372,2251,11,2251,joy
2362,Game,4.43,9377,2240,4,2240,sadness
5250,Manga,6.21,9380,2241,2,2241,anger
2999,Manga,6.8,9382,2240,2,2240,anger
2289,Original,6.71,9383,2235,6,2235,joy
1513,Visual novel,5.72,9384,2233,2,2233,love
19871,Game,5.5,9386,2242,5,2242,fear
8632,Original,6.63,9388,2229,4,2229,anger
11883,Original,3.0,9389,2231,3,2231,sadness
29697,Manga,6.84,9391,2238,0,2238,fear
2522,Manga,5.66,9392,2233,1,2233,sadness
2465,Light novel,5.76,9395,2227,2,2227,joy
5834,Manga,6.86,9396,2228,5,2228,joy
36762,Web manga,6.18,9399,2229,3,2229,fear
676,Visual novel,5.69,9400,2226,1,2226,sadness
38600,Manga,6.57,9401,2231,3,2231,joy
3418,Manga,7.1,9403,2223,11,2223,sadness
2051,Manga,5.83,9404,2221,1,2221,anger
3309,Visual novel,5.19,9406,2221,1,2221,sadness
2376,Visual novel,5.79,9408,2218,1,2218,sadness
2541,Visual novel,5.33,9412,2213,7,2213,anger
4853,Manga,6.02,9417,2214,1,2214,anger
2243,Manga,6.4,9420,2215,2,2215,anger
3734,Manga,7.04,9424,2207,12,2207,love
2765,Original,5.09,9427,2207,4,2207,joy
5157,Novel,5.81,9428,2200,1,2200,fear
839,Game,6.19,9429,2203,1,2203,joy
2384,Manga,5.26,9430,2203,2,2203,anger
2375,Visual novel,5.91,9432,2202,6,2202,anger
3826,Manga,5.29,9435,2200,5,2200,fear
1620,Manga,5.68,9438,2197,5,2197,sadness
2444,Visual novel,5.7,9440,2194,4,2194,fear
32932,Other,6.04,9442,2194,1,2194,joy
35635,Game,5.76,9445,2201,3,2201,joy
3213,Manga,7.43,9445,2187,12,2187,joy
4369,Original,4.83,9447,2189,2,2189,anger
7170,Other,6.02,9449,2187,3,2187,joy
3442,Manga,6.12,9450,2185,6,2185,joy
3915,Original,6.44,9451,2184,2,2184,sadness
1959,Manga,6.17,9452,2184,0,2184,anger
8542,Manga,6.84,9456,2181,2,2181,joy
2329,Visual novel,6.12,9460,2175,4,2175,anger
15279,Visual novel,6.44,9462,2169,6,2169,joy
2972,Original,4.4,9468,2167,6,2167,sadness
3192,Novel,5.7,9469,2170,1,2170,sadness
34324,Original,5.01,9472,2167,0,2167,joy
3633,Manga,5.37,9474,2162,2,2162,joy
1671,Novel,6.26,9476,2161,1,2161,joy
41916,Novel,6.92,9478,2160,17,2160,anger
1585,Game,3.4,9479,2157,2,2157,anger
16602,Original,3.32,9480,2156,0,2156,sadness
3066,Manga,5.34,9484,2147,4,2147,anger
5992,Manga,6.96,9488,2147,8,2147,joy
3835,Novel,6.57,9490,2142,6,2142,love
5904,Manga,4.38,9491,2150,3,2150,joy
3905,Original,6.3,9496,2140,6,2140,joy
4451,Manga,6.1,9497,2141,3,2141,joy
3600,Novel,5.96,9498,2136,5,2136,anger
35265,Game,6.01,9499,2136,0,2136,joy
25857,Game,6.93,9499,2141,2,2141,joy
2610,Visual novel,5.49,9503,2134,2,2134,joy
5522,Visual novel,5.7,9505,2130,2,2130,love
956,Original,6.62,9506,2130,3,2130,fear
10954,Original,5.2,9507,2127,0,2127,joy
35510,Original,6.49,9512,2124,9,2124,joy
3526,Manga,5.59,9515,2120,4,2120,anger
6909,Manga,6.87,9521,2118,4,2118,anger
4773,Original,6.77,9522,2116,10,2116,fear
2977,Manga,5.18,9525,2113,4,2113,anger
7307,Manga,6.54,9527,2115,2,2115,anger
4000,Manga,6.0,9530,2113,3,2113,anger
13563,Original,6.2,9532,2110,2,2110,joy
39668,Other,5.54,9533,2115,3,2115,love
46491,Original,5.32,9539,2109,4,2109,fear
765,Original,4.87,9542,2104,1,2104,joy
39191,Manga,6.96,9545,2109,8,2109,anger
2007,Visual novel,5.72,9547,2100,4,2100,joy
2818,Original,7.25,9548,2103,14,2103,joy
4240,Original,6.6,9551,2098,13,2098,anger
2881,Manga,6.34,9552,2095,3,2095,anger
2912,Manga,6.59,9558,2090,3,2090,sadness
35328,Game,4.78,9559,2090,4,2090,joy
692,Visual novel,5.66,9561,2084,2,2084,anger
2187,Visual novel,5.9,9569,2083,2,2083,anger
3109,Visual novel,6.03,9573,2082,1,2082,sadness
36790,Novel,6.8,9574,2087,2,2087,fear
4608,Manga,5.7,9579,2077,7,2077,love
36228,Other,5.72,9582,2074,0,2074,joy
10595,Game,5.73,9583,2072,5,2072,anger
3842,Novel,6.33,9584,2074,4,2074,fear
1404,Visual novel,5.65,9585,2071,3,2071,love
3587,Visual novel,5.52,9586,2069,3,2069,joy
36269,Other,6.95,9589,2072,3,2072,joy
2065,Original,5.7,9590,2066,0,2066,joy
40885,Novel,6.88,9592,2069,21,2069,anger
10527,Original,6.28,9593,2065,2,2065,sadness
33434,Original,5.33,9594,2065,21,2065,joy
1244,Original,5.46,9597,2057,3,2057,fear
4808,Original,6.45,9601,2060,7,2060,joy
4357,Visual novel,5.45,9602,2056,3,2056,love
3474,Original,6.2,9604,2050,1,2050,joy
38715,Original,5.45,9607,2054,5,2054,anger
3527,Other,5.33,9607,2050,5,2050,joy
2933,Manga,6.8,9608,2050,5,2050,sadness
37324,Game,6.74,9609,2058,14,2058,fear
3370,Visual novel,5.94,9615,2045,2,2045,love
3472,Original,6.21,9617,2042,3,2042,joy
40587,Original,7.42,9618,2046,4,2046,fear
42187,Novel,7.41,9619,2044,12,2044,anger
3945,Visual novel,6.03,9622,2040,3,2040,anger
1027,Game,5.25,9626,2032,3,2032,joy
36290,Web manga,6.47,9628,2047,13,2047,anger
5645,Visual novel,5.56,9630,2031,0,2031,sadness
3921,Manga,5.64,9631,2031,2,2031,anger
35230,Manga,5.77,9632,2035,4,2035,anger
36913,Original,6.04,9634,2035,10,2035,sadness
38744,Game,5.63,9639,2032,1,2032,anger
828,Visual novel,5.69,9640,2023,0,2023,love
5107,Original,4.97,9641,2020,4,2020,joy
11735,Original,5.52,9643,2020,2,2020,joy
3853,Manga,6.52,9644,2018,7,2018,fear
2882,Original,5.96,9646,2017,6,2017,joy
32934,Original,5.1,9647,2021,1,2021,joy
2055,Novel,6.78,9652,2013,5,2013,fear
7364,Game,6.35,9655,2012,2,2012,joy
1771,Manga,6.68,9659,2013,0,2013,joy
21707,Game,6.81,9662,2011,8,2011,joy
3036,Original,7.37,9663,2003,6,2003,fear
2146,Visual novel,4.46,9664,2010,0,2010,anger
36184,Original,7.1,9666,2028,18,2028,anger
1284,Visual novel,6.03,9667,2007,1,2007,anger
1820,Game,5.24,9669,2003,1,2003,anger
2008,Manga,6.28,9670,2002,0,2002,fear
42946,Manga,5.14,9671,2007,1,2007,surprise
4379,Original,5.59,9674,2000,4,2000,anger
1155,Game,5.81,9676,2001,4,2001,sadness
2260,Original,6.15,9677,1996,2,1996,anger
10639,Original,4.51,9681,1996,1,1996,sadness
5589,Manga,3.74,9683,1994,2,1994,love
5576,Visual novel,5.46,9684,1992,0,1992,anger
3379,Visual novel,5.85,9685,1994,4,1994,fear
1883,Manga,6.22,9691,1987,5,1987,joy
2820,Original,7.41,9693,1985,12,1985,anger
3063,Visual novel,5.44,9698,1985,3,1985,fear
44050,Original,6.62,9700,1989,3,1989,joy
1644,Original,5.8,9703,1982,3,1982,sadness
9491,Original,4.4,9704,1981,1,1981,anger
1580,Manga,6.02,9705,1981,4,1983,anger
1314,Original,6.19,9707,1978,7,1978,anger
8228,Manga,6.87,9708,1976,2,1976,sadness
2338,Manga,5.03,9716,1971,2,1971,joy
5238,Novel,6.21,9717,1972,0,1972,joy
40062,Novel,7.14,9718,1975,4,1975,anger
8533,Original,5.88,9719,1970,1,1970,sadness
28595,Game,5.14,9723,1977,3,1977,joy
38260,Game,5.76,9724,1969,1,1969,anger
5613,Visual novel,5.52,9725,1963,2,1963,joy
4187,Other,5.99,9727,1962,1,1962,sadness
1627,Original,5.3,9728,1960,1,1960,anger
681,Visual novel,4.94,9729,1959,1,1959,fear
36827,Original,6.85,9732,1958,2,1958,joy
4943,Original,6.48,9733,1959,3,1959,love
1621,Visual novel,4.64,9736,1954,0,1954,joy
7666,Manga,6.33,9740,1953,0,1953,anger
1667,Manga,4.88,9741,1952,1,1952,fear
3586,Visual novel,5.51,9743,1951,3,1951,sadness
9855,Visual novel,5.35,9747,1946,5,1946,joy
3300,Visual novel,6.2,9749,1947,6,1947,joy
3751,Book,6.82,9750,1945,5,1945,sadness
2779,Manga,5.42,9753,1945,3,1945,anger
4923,Original,5.28,9754,1944,0,1944,anger
42128,Light novel,6.54,9756,1954,30,1954,joy
41917,Novel,6.75,9757,1945,8,1945,fear
1537,Manga,6.21,9759,1947,4,1947,anger
2440,Visual novel,5.86,9762,1940,2,1940,joy
4541,Manga,5.84,9764,1939,2,1939,anger
3900,Novel,6.12,9769,1940,4,1940,joy
9324,Manga,5.44,9770,1939,0,1939,surprise
3534,Original,5.49,9774,1933,5,1933,joy
2049,Game,6.0,9776,1935,4,1935,joy
3583,Visual novel,5.46,9777,1932,3,1932,love
2072,Visual novel,5.53,9781,1931,2,1931,joy
8275,Visual novel,5.78,9782,1928,3,1928,anger
29347,Original,4.94,9783,1929,1,1929,joy
3463,Original,4.61,9788,1924,2,1924,fear
38473,Original,5.62,9793,1928,1,1928,fear
2790,Manga,5.17,9794,1918,2,1918,sadness
3505,Original,7.05,9795,1919,2,1919,anger
31919,Game,7.38,9798,1919,6,1919,sadness
30921,Original,6.4,9803,1911,4,1911,fear
1891,Original,7.2,9807,1911,6,1911,fear
5997,Manga,6.43,9810,1906,9,1906,anger
5673,Novel,6.03,9815,1901,3,1901,joy
26053,Original,6.39,9822,1909,0,1909,sadness
5401,Light novel,5.5,9823,1896,2,1896,anger
11017,Card game,6.17,9827,1893,4,1893,joy
39416,Original,6.2,9828,1898,1,1898,anger
10528,Original,6.09,9828,1895,1,1895,joy
4017,Original,5.06,9831,1891,5,1891,anger
2003,Original,5.14,9832,1892,1,1892,fear
10723,Original,6.51,9837,1885,2,1885,sadness
6119,Original,6.32,9841,1882,3,1882,joy
41381,Game,5.08,9844,1883,4,1883,joy
1885,Game,5.78,9849,1875,1,1875,joy
2278,Original,5.51,9850,1873,1,1873,joy
32397,Original,6.05,9851,1875,2,1875,love
1947,Original,5.59,9853,1877,2,1877,fear
2901,Manga,7.27,9857,1872,0,1872,anger
7867,Manga,5.58,9861,1872,4,1872,joy
16906,Original,6.39,9863,1867,6,1867,anger
4210,Original,5.77,9866,1865,2,1865,joy
3093,Visual novel,5.2,9869,1861,1,1861,anger
33508,Original,5.19,9872,1861,0,1861,fear
4463,Visual novel,5.02,9874,1858,3,1858,anger
2716,Manga,7.01,9877,1856,9,1856,joy
4339,Original,6.31,9878,1854,5,1854,sadness
1528,Original,5.05,9879,1853,2,1853,anger
36890,Manga,5.99,9880,1855,3,1855,joy
2721,Manga,5.62,9889,1849,4,1849,fear
5383,Manga,4.76,9890,1847,5,1847,fear
1962,Original,6.66,9894,1849,7,1849,anger
592,Game,6.92,9898,1844,2,1844,joy
4558,Original,5.52,9899,1843,2,1843,anger
35113,Web manga,5.79,9902,1846,1,1846,joy
2757,Original,7.0,9906,1839,4,1839,joy
4488,Visual novel,5.82,9907,1838,4,1838,anger
36566,Manga,6.87,9908,1844,2,1844,anger
796,Manga,6.96,9909,1836,3,1836,joy
3023,Manga,6.43,9913,1833,6,1833,fear
3377,Visual novel,5.34,9914,1834,4,1834,joy
4675,Manga,4.82,9918,1832,1,1832,fear
7112,Novel,6.35,9920,1828,4,1828,joy
6932,4-koma manga,6.01,9921,1828,0,1828,anger
2624,Novel,7.24,9922,1829,5,1829,sadness
9154,Light novel,7.18,9923,1828,3,1828,anger
8500,Manga,5.99,9925,1827,1,1827,sadness
48455,Manga,6.49,9930,1824,23,1824,joy
17897,Original,6.24,9933,1823,2,1823,joy
2771,Manga,6.24,9935,1820,2,1820,anger
3531,Original,5.4,9938,1819,0,1819,fear
5554,Manga,4.57,9942,1819,4,1819,anger
34489,Game,5.93,9943,1820,0,1820,joy
2612,Novel,6.65,9944,1814,2,1814,fear
4700,Manga,5.21,9945,1814,4,1814,anger
5584,Original,6.14,9952,1809,2,1809,joy
39419,Game,7.0,9954,1818,8,1818,joy
29517,Original,5.99,9957,1809,1,1809,joy
19401,Original,6.01,9958,1812,1,1812,joy
1176,Original,5.62,9963,1802,0,1802,fear
1938,Novel,6.08,9968,1803,1,1803,fear
27785,Original,5.11,9970,1805,0,1805,anger
2567,Novel,6.32,9971,1801,3,1801,joy
7610,Other,6.03,9974,1797,3,1797,joy
6031,Manga,6.83,9975,1798,3,1798,anger
40876,Music,6.68,9977,1798,9,1798,anger
36520,Original,5.14,9980,1801,3,1801,joy
3203,Manga,7.23,9982,1791,3,1791,love
2318,Manga,3.61,9983,1791,3,1791,anger
4761,Original,4.84,9989,1787,1,1787,anger
13303,Manga,5.0,9993,1785,2,1785,anger
3185,Novel,6.44,9995,1785,3,1785,joy
3116,Manga,6.78,9996,1783,3,1783,joy
34888,Manga,4.99,9997,1783,0,1783,fear
38556,Original,6.86,9999,1785,3,1785,anger
3556,Original,5.55,10002,1779,3,1779,anger
2368,Visual novel,5.74,10003,1779,1,1779,fear
2690,Original,6.06,10005,1775,1,1775,anger
1058,Game,5.64,10009,1774,1,1774,joy
3675,Manga,5.62,10011,1771,3,1771,fear
2718,Manga,6.28,10018,1769,4,1769,joy
3025,Game,5.52,10026,1761,2,1761,joy
4498,Manga,5.41,10029,1758,2,1758,sadness
2892,Original,5.88,10034,1758,1,1758,anger
42829,Manga,5.91,10037,1765,10,1765,joy
7809,Original,4.51,10038,1753,1,1753,joy
3563,Manga,5.08,10040,1752,3,1752,anger
3064,Manga,3.8,10042,1754,3,1754,joy
3082,Manga,5.33,10043,1750,1,1750,love
1937,Game,5.33,10045,1749,2,1749,joy
34678,Game,5.87,10046,1751,0,1751,joy
49059,Original,6.88,10048,1765,9,1765,joy
6718,Original,5.69,10053,1743,2,1743,anger
1713,Manga,6.2,10054,1745,1,1745,sadness
1705,Manga,4.8,10056,1743,1,1743,anger
42220,Original,6.76,10062,1740,12,1740,anger
32376,Manga,7.28,10070,1738,1,1738,joy
1867,Original,6.28,10072,1735,1,1735,sadness
7171,Original,6.06,10078,1733,2,1733,fear
3065,Manga,6.33,10079,1732,5,1732,fear
2456,Original,6.45,10082,1725,1,1725,joy
2791,Manga,6.16,10083,1725,3,1725,joy
36791,Novel,6.74,10089,1731,1,1731,fear
4723,Other,6.47,10091,1728,1,1728,joy
2839,Novel,5.21,10093,1724,0,1724,anger
34948,Visual novel,6.02,10094,1730,0,1730,joy
3384,Visual novel,5.58,10095,1723,3,1723,anger
3320,Original,5.18,10096,1720,2,1720,joy
4393,Original,4.7,10097,1719,0,1719,anger
40517,Original,5.94,10100,1719,2,1719,sadness
3811,Novel,6.74,10104,1714,9,1714,sadness
2785,Manga,5.24,10105,1713,1,1713,fear
4487,Visual novel,5.52,10111,1708,2,1708,sadness
3619,Manga,6.27,10114,1709,2,1709,fear
5023,Manga,6.75,10115,1709,9,1709,fear
4524,Game,6.17,10120,1708,8,1708,anger
44065,Novel,7.17,10121,1719,18,1719,sadness
3968,Game,5.57,10122,1703,1,1703,fear
4211,Manga,6.48,10123,1720,8,1720,anger
3760,Other,6.79,10123,1703,6,1703,joy
5217,Manga,6.89,10127,1699,10,1699,joy
402,Original,6.47,10131,1695,1,1695,fear
5763,Original,6.49,10133,1695,2,1695,anger
10526,Original,5.88,10135,1698,1,1698,anger
40969,Manga,7.07,10136,1697,11,1697,joy
5399,Visual novel,5.66,10137,1693,2,1693,fear
37174,Original,5.77,10138,1694,0,1694,love
3676,Original,6.13,10143,1693,2,1693,joy
1643,Original,5.69,10144,1693,2,1693,anger
34471,Game,6.95,10146,1694,5,1694,anger
4439,Manga,6.42,10147,1692,8,1692,joy
32927,Light novel,5.77,10148,1699,1,1699,fear
4774,Game,5.29,10149,1690,5,1690,anger
2373,Visual novel,5.46,10150,1689,0,1689,fear
51225,Game,7.41,10152,1685,2,1685,joy
8812,Original,6.09,10153,1688,2,1688,love
3910,Manga,4.52,10154,1687,5,1687,love
40217,Game,5.61,10158,1684,0,1684,sadness
42285,Original,6.24,10161,1682,3,1682,joy
3752,Other,6.91,10162,1677,4,1677,joy
38367,Original,5.1,10170,1676,0,1676,joy
36577,Manga,5.9,10171,1686,1,1686,joy
36297,Game,5.55,10172,1676,0,1676,joy
6680,Original,5.93,10174,1668,5,1668,anger
42855,Web manga,5.79,10175,1674,0,1674,anger
1159,Manga,6.35,10177,1666,3,1666,fear
38028,Original,5.2,10179,1671,0,1671,anger
2079,Light novel,5.83,10182,1664,1,1664,joy
3313,Original,6.9,10188,1659,5,1659,joy
19825,Card game,6.47,10189,1674,3,1674,joy
20547,Original,5.38,10190,1663,0,1663,joy
4044,Original,5.97,10192,1660,5,1660,joy
4729,Visual novel,5.98,10193,1658,1,1658,sadness
30920,Original,5.52,10196,1655,0,1655,sadness
14059,Manga,6.79,10200,1653,2,1653,fear
2874,Manga,5.39,10202,1653,2,1653,anger
2545,Novel,6.13,10203,1651,1,1651,joy
8123,Manga,6.68,10214,1644,3,1644,joy
21663,Original,5.9,10218,1639,0,1639,anger
1897,Original,7.05,10222,1643,7,1643,anger
2487,Other,6.93,10224,1640,9,1640,anger
2066,Original,5.91,10225,1639,2,1639,anger
37915,Original,5.16,10226,1643,3,1643,joy
31777,Manga,5.95,10232,1635,2,1635,fear
17887,Original,5.93,10234,1634,0,1634,fear
4484,Manga,5.73,10236,1632,1,1632,love
4490,Manga,6.16,10237,1631,4,1631,joy
4340,Manga,5.62,10238,1631,2,1631,joy
30473,Original,5.03,10240,1633,1,1633,fear
39849,Original,6.08,10242,1633,8,1633,fear
32247,Manga,4.32,10243,1632,0,1632,joy
45196,Original,7.51,10246,1631,22,1631,joy
12481,Original,6.68,10248,1624,9,1624,anger
2059,Manga,6.27,10250,1624,2,1624,joy
5117,Visual novel,5.87,10252,1618,0,1618,joy
23063,Original,4.3,10256,1626,3,1626,fear
30954,Web manga,6.02,10257,1624,2,1624,joy
3935,Original,6.53,10261,1619,1,1619,anger
23059,Original,4.28,10264,1622,2,1622,sadness
7811,Original,3.64,10265,1613,0,1613,fear
1933,Visual novel,5.45,10266,1612,2,1612,joy
2052,Manga,6.31,10268,1609,1,1609,joy
2190,Visual novel,5.25,10270,1608,0,1608,anger
3902,Visual novel,5.36,10271,1609,0,1609,joy
4459,Original,6.26,10276,1604,4,1604,anger
6462,Manga,6.16,10277,1602,1,1602,sadness
42947,Web manga,6.42,10281,1601,5,1601,joy
3951,Visual novel,5.66,10282,1598,4,1598,sadness
2501,Manga,6.69,10283,1598,10,1598,surprise
2956,Manga,5.75,10284,1597,4,1597,anger
41555,Game,6.79,10288,1602,0,1602,joy
34835,Manga,6.92,10294,1595,2,1595,fear
42449,Manga,6.14,10302,1585,2,1585,joy
5873,Original,5.34,10303,1581,2,1581,joy
6331,Original,6.18,10305,1582,1,1582,joy
38918,Novel,7.16,10306,1591,18,1591,sadness
4697,Original,5.11,10308,1579,5,1579,fear
5646,Visual novel,5.29,10312,1577,3,1577,fear
30842,Manga,6.25,10318,1576,2,1576,joy
4586,Original,7.18,10319,1570,4,1570,joy
8765,Manga,5.46,10321,1572,2,1572,love
4855,Manga,6.51,10322,1570,17,1570,anger
1855,Manga,4.92,10323,1568,0,1568,surprise
38783,Original,6.0,10325,1567,1,1567,joy
4479,Original,5.33,10330,1567,0,1567,fear
2208,Visual novel,5.52,10333,1564,0,1564,joy
33702,Web manga,6.42,10337,1564,7,1564,joy
4266,Original,4.38,10338,1559,2,1559,sadness
4537,Manga,6.01,10339,1565,2,1565,anger
5052,Manga,5.83,10340,1560,3,1560,fear
3550,Manga,6.79,10347,1561,4,1561,joy
37706,Original,6.64,10350,1555,3,1553,anger
3460,Book,7.13,10351,1555,8,1555,joy
2679,Novel,6.06,10353,1554,4,1554,anger
3639,Light novel,5.12,10354,1551,4,1551,fear
3178,Manga,5.67,10355,1551,2,1551,joy
37784,Original,5.87,10356,1554,0,1554,joy
5136,Original,6.75,10360,1548,0,1548,anger
5403,Visual novel,5.59,10362,1546,3,1546,joy
10463,Original,5.33,10363,1546,1,1546,joy
7793,Manga,6.74,10364,1547,1,1547,anger
1936,Manga,5.45,10366,1549,3,1549,joy
2815,Other,7.11,10367,1544,10,1544,anger
34905,Original,5.46,10369,1543,2,1543,sadness
8952,4-koma manga,5.0,10370,1537,0,1537,joy
2783,Book,6.76,10371,1540,7,1540,anger
38361,Game,6.03,10375,1542,2,1542,joy
2851,Manga,6.1,10379,1531,1,1531,sadness
31829,Original,6.18,10381,1533,0,1533,anger
8216,Manga,5.99,10382,1527,5,1527,anger
2915,Novel,6.52,10385,1525,3,1525,joy
1402,Visual novel,5.47,10387,1526,3,1526,joy
5203,Original,6.99,10390,1524,3,1524,joy
3816,Game,4.03,10392,1523,1,1523,joy
3562,Manga,4.75,10395,1520,3,1520,anger
39490,Original,6.09,10397,1527,2,1527,sadness
10342,Original,6.33,10399,1519,1,1519,joy
1833,Manga,4.97,10401,1519,3,1519,fear
37189,Other,5.67,10403,1517,1,1517,joy
10036,Manga,6.65,10404,1513,4,1513,joy
50418,Game,5.63,10405,1514,12,1513,joy
2480,Visual novel,4.77,10408,1511,1,1511,anger
9837,Manga,6.69,10411,1505,0,1505,sadness
8643,Manga,5.24,10412,1504,3,1504,fear
4603,Manga,5.51,10413,1501,5,1501,joy
4400,Original,5.54,10414,1500,1,1500,fear
3094,Manga,5.31,10415,1500,4,1500,sadness
3819,Manga,6.3,10416,1504,4,1504,anger
38540,Original,6.86,10417,1503,0,1503,joy
2777,Game,3.07,10418,1498,1,1498,anger
15961,Manga,6.46,10424,1495,15,1495,anger
9348,Manga,7.22,10426,1495,16,1495,surprise
35971,Other,4.06,10431,1490,1,1490,fear
23387,Original,4.78,10433,1490,2,1490,joy
1499,Manga,5.07,10436,1485,3,1485,sadness
2282,Book,6.68,10439,1485,8,1485,joy
8546,Manga,6.45,10448,1478,0,1478,fear
1986,Original,6.15,10451,1477,1,1477,joy
3104,Original,5.24,10454,1476,2,1476,anger
5398,Visual novel,5.47,10455,1475,1,1475,sadness
2990,Original,4.05,10456,1475,3,1475,joy
7786,Book,5.29,10457,1474,1,1474,joy
2082,Visual novel,5.15,10461,1472,1,1472,True
27539,Game,6.97,10463,1475,10,1475,joy
2936,Visual novel,5.31,10466,1468,3,1468,joy
